,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Lauri Markkanen,35:47,.446,.325,.450,.400,0.0,9.1,5.0,9.0,2.7,0.0,0.0,28.8,95,112,-0.2
1,Keyonte George,33:04,.495,.406,.375,.313,0.0,6.6,3.6,24.8,1.4,0.0,24.8,32.1,80,116,-5.7
2,Taylor Hendricks,28:24,.625,.625,.750,.000,0.0,7.7,4.2,0.0,1.7,0.0,20.0,7.7,86,114,-5.8
3,Walker Kessler,27:29,1.000,1.000,.000,.000,4.7,31.8,19.4,13.6,0.0,0.0,22.2,14.4,140,112,6.1
4,Kris Dunn,19:37,.667,.667,.333,.000,0.0,22.2,12.1,37.0,2.4,4.5,57.1,15.7,73,105,-3.9
5,Collin Sexton,33:48,.672,.643,.214,.143,3.8,9.7,7.0,28.2,0.0,0.0,16.8,23.2,113,118,1.0
6,Omer Yurtseven,20:31,.635,.643,.286,.286,12.6,16.0,14.4,16.3,0.0,0.0,0.0,16.9,133,116,5.4
7,Brice Sensabaugh,19:31,.190,.143,.571,.286,6.6,39.1,24.3,34.6,2.4,9.1,20.2,22.2,59,99,0.5
8,Johnny Juzang,7:31,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,0,117,-18.9
9,Kira Lewis Jr.,7:25,.000,.000,.000,.000,0.0,0.0,0.0,51.1,0.0,0.0,0.0,11.8,62,119,-7.8
10,Micah Potter,6:53,.500,.500,.500,.000,0.0,15.8,8.6,0.0,0.0,0.0,0.0,12.8,93,117,-3.9
11,Talen Horton-Tucker,Did Not Play,,,,,,,,,,,,,,,
12,Jason Preston,Did Not Play,,,,,,,,,,,,,,,
13,Luka Šamanić,Did Not Play,,,,,,,,,,,,,,,
