,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,MEM,106.6,.438,12.0,25.9,.260,102.2
1,UTA,106.6,.667,17.7,26.3,.195,124.8
