,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Lauri Markkanen,27:35,6,11,.545,4,6,.667,3,3,1.000,1,10,11,1,1,0,0,5,19,17.1,+10
1,John Collins,27:29,5,12,.417,2,5,.400,4,6,.667,2,2,4,2,2,0,1,2,16,12.4,+21
2,Jordan Clarkson,25:52,8,13,.615,4,6,.667,0,0,,0,6,6,5,2,0,3,1,20,18.0,+21
3,Talen Horton-Tucker,23:06,4,8,.500,0,3,.000,1,1,1.000,1,4,5,7,0,0,5,3,9,5.6,+2
4,Walker Kessler,17:54,1,4,.250,0,0,,2,4,.500,1,3,4,0,0,2,0,2,4,3.0,-13
5,Kelly Olynyk,25:55,5,7,.714,3,4,.750,1,2,.500,3,5,8,5,1,0,3,1,14,15.4,+38
6,Keyonte George,23:26,4,8,.500,1,4,.250,0,0,,0,1,1,3,1,1,3,0,9,6.1,+10
7,Collin Sexton,22:25,8,10,.800,4,6,.667,3,3,1.000,1,2,3,6,0,0,2,1,23,22.3,+22
8,Ochai Agbaji,17:58,2,5,.400,2,5,.400,0,1,.000,0,3,3,1,0,0,2,0,6,2.5,+5
9,Kris Dunn,13:06,1,2,.500,1,1,1.000,2,2,1.000,0,1,1,3,0,0,0,3,5,5.2,+10
10,Simone Fontecchio,8:21,2,5,.400,1,3,.333,0,0,,0,1,1,1,0,0,1,1,5,1.9,-3
11,Omer Yurtseven,6:53,1,2,.500,0,0,,1,2,.500,1,2,3,1,0,0,1,3,3,1.4,-3
12,Taylor Hendricks,Did Not Play,,,,,,,,,,,,,,,,,,,,
13,Luka Šamanić,Did Not Play,,,,,,,,,,,,,,,,,,,,
14,Brice Sensabaugh,Did Not Play,,,,,,,,,,,,,,,,,,,,
