,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,HOU,100.3,.553,12.3,30.8,.163,119.2
1,OKC,100.3,.563,15.1,27.7,.188,113.8
