,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,BRK,93.3,.478,13.3,30.8,.144,106.1
1,CHO,93.3,.611,15.4,26.5,.136,117.9
