,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,CHI,92.0,.534,12.2,27.3,.112,114.1
1,DAL,92.0,.580,12.2,29.5,.247,123.9
