,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,TOR,97.3,.543,8.2,18.8,.117,116.1
1,PHO,97.3,.599,12.9,27.0,.198,123.3
