,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,LAL,105.9,.600,12.2,17.1,.156,115.2
1,ATL,105.9,.604,9.9,28.6,.158,130.3
