,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,NOP,102.3,.430,14.2,21.6,.226,98.7
1,MIN,102.3,.640,14.7,21.6,.207,119.2
