,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Malcolm Brogdon,36:56,8,14,.571,1,4,.250,0,0,,2,4,6,12,3,1,2,2,17,22.3,-4
1,Anfernee Simons,34:05,7,17,.412,7,13,.538,4,4,1.000,0,2,2,2,1,0,1,0,25,17.9,-8
2,Jerami Grant,31:44,5,12,.417,1,4,.250,6,8,.750,1,1,2,3,0,0,2,3,17,9.7,-20
3,Deandre Ayton,28:54,6,12,.500,0,0,,1,3,.333,1,5,6,2,3,0,1,2,13,11.0,+2
4,Toumani Camara,24:34,2,3,.667,0,0,,2,2,1.000,0,2,2,0,1,1,1,1,6,5.6,-2
5,Scoot Henderson,22:48,4,9,.444,2,4,.500,2,4,.500,0,1,1,2,3,0,2,4,12,7.6,-12
6,Jabari Walker,17:42,2,4,.500,0,2,.000,1,2,.500,2,3,5,0,0,1,1,2,5,3.8,-25
7,Matisse Thybulle,16:28,2,6,.333,1,5,.200,0,0,,1,1,2,2,1,0,0,0,5,5.0,-14
8,Duop Reath,9:06,0,2,.000,0,2,.000,0,0,,0,1,1,0,0,0,0,3,0,-2.3,-13
9,Kris Murray,4:38,1,1,1.000,0,0,,0,0,,1,1,2,0,1,0,0,2,2,2.9,-1
10,Skylar Mays,4:38,0,2,.000,0,0,,1,2,.500,0,0,0,1,0,0,1,0,1,-1.1,-1
11,Rayan Rupert,4:38,0,1,.000,0,0,,0,0,,0,0,0,2,0,0,0,0,0,0.7,-1
12,Ish Wainright,3:49,1,1,1.000,1,1,1.000,0,0,,0,1,1,0,0,0,0,1,3,2.6,-1
13,Moses Brown,Did Not Play,,,,,,,,,,,,,,,,,,,,
