,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,UTA,106.4,.533,7.0,11.8,.283,116.5
1,NOP,106.4,.688,7.5,27.3,.096,143.8
