,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Harrison Barnes,30:41,.767,.750,.500,.875,3.6,10.3,7.4,13.3,3.2,0.0,8.3,16.7,151,86,7.7
1,Keegan Murray,27:17,.466,.417,.583,.167,4.0,11.5,8.4,4.9,1.8,3.3,7.2,21.6,101,87,-5.7
2,Domantas Sabonis,27:08,.765,.700,.200,.400,8.0,26.1,18.5,52.0,0.0,0.0,25.4,24.7,134,81,12.1
3,De'Aaron Fox,25:31,.806,.786,.214,.143,0.0,6.2,3.6,23.3,5.9,3.5,6.3,26.5,151,83,19.1
4,Keon Ellis,24:11,.658,.611,.667,.222,4.5,6.5,5.7,11.3,6.2,7.5,9.2,19.1,131,80,11.1
5,Davion Mitchell,21:41,.500,.500,.455,.000,5.0,10.9,8.4,19.4,0.0,0.0,8.3,23.5,110,93,-2.3
6,Trey Lyles,18:46,.512,.375,.500,.500,17.4,21.0,19.5,19.0,0.0,0.0,0.0,11.1,155,85,4.6
7,Alex Len,13:00,.362,.000,.000,4.000,8.4,6.1,7.0,8.6,0.0,7.0,0.0,9.0,115,94,-6.0
8,Kessler Edwards,11:21,.000,.000,.000,.000,0.0,6.9,4.0,9.8,4.4,0.0,50.0,7.5,31,86,-7.8
9,Sasha Vezenkov,10:36,.000,.000,.500,.000,0.0,7.4,4.3,0.0,4.7,0.0,0.0,8.0,0,85,-11.9
10,Chris Duarte,8:22,.000,.000,.667,.000,0.0,9.4,5.5,0.0,0.0,0.0,25.0,20.3,0,94,-33.2
11,JaVale McGee,7:52,.571,.571,.143,.286,41.6,40.0,40.7,65.6,0.0,0.0,20.2,53.4,109,70,2.9
12,Mason Jones,5:39,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,50.0,15.1,0,101,-31.2
13,Colby Jones,4:17,1.031,1.000,.000,.667,0.0,18.4,10.7,100.0,0.0,21.1,0.0,38.5,219,80,53.0
14,Jalen Slawson,3:38,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7,200,101,-1.7
