,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,CHI,103.0,.621,12.6,16.7,.195,121.3
1,GSW,103.0,.510,9.1,28.3,.237,118.4
