,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,MIL,100.7,.444,13.6,12.5,.124,89.4
1,GSW,100.7,.665,13.0,21.1,.044,124.1
