,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,MEM,99.4,.572,9.3,34.9,.144,125.8
1,ATL,99.4,.536,8.7,26.5,.167,119.7
