,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,BOS,98.2,.681,12.4,13.5,.193,131.3
1,CHI,98.2,.521,11.4,29.5,.149,114.0
