,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,PHI,95.8,.517,7.3,28.3,.330,125.2
1,DAL,95.8,.558,15.0,29.3,.233,121.0
