,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,POR,97.5,.495,8.9,23.9,.126,108.7
1,GSW,97.5,.477,14.5,34.1,.326,112.8
