,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Miles Bridges,37:36,.412,.393,.357,.286,2.9,17.7,9.6,9.2,1.4,0.0,6.0,21.6,84,126,-8.6
1,Brandon Miller,36:58,.594,.528,.444,.278,0.0,28.9,13.0,16.5,0.0,0.0,12.9,30.5,104,127,-0.8
2,Tre Mann,33:38,.545,.545,.273,.000,3.2,23.8,12.5,26.6,0.0,0.0,21.4,20.2,95,128,-6.1
3,Vasilije Micić,30:44,.250,.250,.250,.000,0.0,8.7,3.9,19.3,0.0,0.0,33.3,9.5,61,131,-15.2
4,Nick Richards,23:18,.671,.500,.000,.833,4.7,11.4,7.7,7.4,0.0,9.2,10.9,19.2,128,125,1.1
5,Grant Williams,27:04,.482,.458,.500,.083,4.0,4.9,4.4,7.1,3.9,3.9,0.0,22.3,100,120,-2.0
6,Aleksej Pokusevski,19:21,.661,.643,.286,.429,11.3,20.7,15.5,30.9,5.4,5.5,10.7,23.4,130,112,13.1
7,Dāvis Bertāns,17:07,.375,.375,.500,.000,0.0,0.0,0.0,9.0,0.0,0.0,0.0,11.3,83,133,-8.7
8,JT Thor,4:56,,,,,0.0,0.0,0.0,57.2,0.0,0.0,,0.0,226,133,10.8
9,Amari Bailey,3:06,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7,0,133,-23.9
10,Bryce McGowens,3:06,.500,.500,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.3,91,133,-7.2
11,Nick Smith Jr.,3:06,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7,200,133,5.5
