,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,CLE,101.1,.557,12.5,16.7,.182,112.7
1,WAS,101.1,.532,13.3,23.5,.064,104.8
