,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,SAS,97.7,.558,10.3,20.0,.221,117.7
1,CLE,97.7,.580,14.1,27.3,.170,119.7
