,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Darius Garland,39:49,.441,.441,.235,.000,0.0,3.2,1.5,31.6,2.4,0.0,15.0,22.7,88,126,-5.4
1,Max Strus,38:29,.500,.500,.556,.000,3.0,36.1,18.7,29.3,1.3,2.3,30.8,15.2,90,121,-1.4
2,Donovan Mitchell,37:54,.611,.529,.412,.353,0.0,10.0,4.7,8.8,2.6,4.7,4.8,24.6,118,121,4.7
3,Jarrett Allen,37:16,.630,.600,.000,.133,9.2,6.8,8.1,18.8,0.0,0.0,0.0,19.2,137,131,2.2
4,Evan Mobley,36:05,.698,.654,.154,.231,6.3,24.5,15.0,23.5,1.4,2.5,12.3,20.4,129,123,6.7
5,Caris LeVert,24:02,.814,.800,.800,.800,0.0,15.8,7.5,6.1,6.1,0.0,42.5,22.1,82,115,-1.5
6,Georges Niang,11:21,.000,.000,.750,.000,0.0,22.3,10.6,0.0,0.0,0.0,0.0,15.9,0,128,-24.6
7,Sam Merrill,4:49,.347,.000,.500,1.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,79,133,-18.9
8,Marcus Morris,4:26,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,133,-8.5
9,Damian Jones,1:27,,,,,78.8,87.1,82.8,0.0,0.0,0.0,,0.0,218,116,4.2
10,Isaiah Mobley,1:27,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,133,-8.2
11,Pete Nance,1:27,.000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4,0,133,-33.1
12,Tristan Thompson,1:27,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.1,0,133,-36.1
