,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,MIN,94.6,.577,10.2,27.8,.310,130.1
1,CHO,94.6,.549,7.5,24.4,.187,123.7
