,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,MIN,95.7,.559,12.2,27.9,.200,117.0
1,MIA,95.7,.534,13.6,21.4,.172,112.8
