,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,MIN,94.4,.457,10.4,16.3,.191,99.8
1,CLE,94.4,.494,10.4,20.8,.295,108.4
