,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,TOR,100.3,.553,11.0,17.1,.259,115.7
1,MEM,100.3,.505,8.9,18.8,.170,110.7
