,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,MIN,91.7,.579,9.0,21.4,.146,116.7
1,DEN,91.7,.620,12.3,29.7,.157,126.5
