,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Rudy Gobert,38:46,6,7,.857,0,0,,1,3,.333,5,10,15,3,2,1,2,5,13,17.0,-17
1,Anthony Edwards,34:52,9,18,.500,2,6,.333,5,7,.714,0,2,2,4,0,0,1,1,25,17.2,-16
2,Jaden McDaniels,33:30,4,8,.500,1,4,.250,0,0,,0,2,2,3,1,0,0,2,9,7.9,-17
3,Naz Reid,30:21,6,19,.316,0,4,.000,1,5,.200,1,5,6,2,2,1,0,4,13,5.2,+3
4,Mike Conley,30:14,7,12,.583,5,9,.556,0,0,,1,3,4,2,1,0,3,0,19,14.4,-10
5,Nickeil Alexander-Walker,18:14,2,4,.500,1,1,1.000,0,0,,1,0,1,2,1,0,2,1,5,3.7,-8
6,Kyle Anderson,15:13,1,5,.200,0,1,.000,2,2,1.000,0,1,1,2,0,2,0,4,4,2.4,-11
7,Monte Morris,14:46,2,4,.500,2,2,1.000,0,0,,0,1,1,1,0,1,0,1,6,5.3,-4
8,Jordan McLaughlin,10:24,0,0,,0,0,,0,0,,0,0,0,1,1,0,0,0,0,1.7,0
9,Josh Minott,2:44,2,2,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,5,4.4,+7
10,Daishen Nix,2:44,1,1,1.000,1,1,1.000,2,2,1.000,1,0,1,1,0,0,1,1,5,4.7,+7
11,Leonard Miller,2:44,1,1,1.000,0,0,,1,2,.500,0,2,2,1,0,0,0,1,3,3.2,+7
12,Luka Garza,2:44,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,1,0,0.6,+7
13,Wendell Moore Jr.,2:44,0,1,.000,0,1,.000,0,0,,0,0,0,1,0,0,0,0,0,0.0,+7
14,T.J. Warren,Did Not Play,,,,,,,,,,,,,,,,,,,,
