,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Tyrese Maxey,36:12,9,18,.500,2,6,.333,2,2,1.000,2,3,5,10,0,1,3,0,22,20.0,+25
1,Kelly Oubre Jr.,35:12,10,18,.556,3,7,.429,2,3,.667,0,3,3,0,0,1,0,3,25,16.4,+11
2,Tobias Harris,34:28,7,10,.700,0,1,.000,4,4,1.000,2,8,10,2,1,0,3,4,18,15.4,+20
3,Joel Embiid,30:57,9,18,.500,3,3,1.000,5,5,1.000,3,8,11,3,0,1,4,2,26,19.5,+4
4,De'Anthony Melton,25:15,3,10,.300,2,7,.286,0,2,.000,2,0,2,4,1,1,2,3,8,4.1,0
5,Robert Covington,18:08,0,3,.000,0,3,.000,2,2,1.000,1,3,4,0,2,1,2,3,2,1.0,+8
6,Furkan Korkmaz,17:42,2,2,1.000,1,1,1.000,0,0,,0,2,2,1,1,0,1,2,5,4.9,-3
7,Paul Reed,14:38,2,4,.500,0,0,,0,0,,1,4,5,1,0,0,0,3,4,3.4,+13
8,Patrick Beverley,11:59,0,1,.000,0,1,.000,0,0,,1,3,4,1,0,0,0,1,0,1.2,-2
9,Jaden Springer,10:38,1,4,.250,0,1,.000,0,0,,1,2,3,2,0,1,1,1,2,1.6,-6
10,Mo Bamba,2:25,0,2,.000,0,0,,0,0,,2,0,2,0,0,0,0,1,0,-0.4,-5
11,KJ Martin,2:25,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,1,0,-1.4,-5
12,Danuel House Jr.,Did Not Play,,,,,,,,,,,,,,,,,,,,
13,Marcus Morris,Did Not Play,,,,,,,,,,,,,,,,,,,,
