,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Jonathan Kuminga,35:12,.631,.529,.118,.588,2.8,11.4,6.5,10.5,1.4,0.0,21.9,32.4,106,116,1.8
1,Chris Paul,31:10,.375,.375,.333,.000,0.0,17.1,7.3,20.0,0.0,0.0,0.0,16.0,100,118,-5.9
2,Andrew Wiggins,27:45,.581,.458,.333,.500,3.6,19.2,10.3,6.1,1.8,0.0,12.0,25.0,115,114,2.6
3,Klay Thompson,26:46,.308,.308,.538,.000,3.7,14.9,8.5,0.0,1.9,3.3,13.3,23.3,63,113,-7.7
4,Trayce Jackson-Davis,25:12,.556,.556,.000,.000,23.8,15.9,20.4,6.9,0.0,3.5,10.0,16.5,123,116,1.2
5,Brandin Podziemski,27:41,.427,.417,.417,.167,3.6,19.3,10.3,34.6,7.2,0.0,13.4,22.4,98,103,9.9
6,Moses Moody,19:02,.563,.563,.375,.000,5.3,14.0,9.0,9.4,2.6,4.6,11.1,19.7,110,110,1.8
7,Kevon Looney,17:23,.820,1.000,.000,.500,5.8,7.7,6.6,0.0,0.0,0.0,0.0,5.8,161,120,-4.3
8,Gary Payton II,15:31,.000,.000,.667,.000,19.3,8.6,14.7,16.7,3.2,0.0,0.0,8.0,80,113,-2.9
9,Dario Šarić,7:37,.000,.000,.000,.000,0.0,0.0,0.0,17.0,0.0,0.0,50.0,10.9,25,122,-13.3
10,Lester Quinones,3:53,,,,,0.0,0.0,0.0,33.4,0.0,0.0,,0.0,224,121,-1.2
11,Jerome Robinson,2:48,.667,.667,.333,.000,0.0,95.2,40.8,0.0,0.0,0.0,0.0,44.6,130,104,13.3
