,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,John Collins,37:53,5,6,.833,3,3,1.000,5,7,.714,0,3,3,0,0,4,3,2,18,14.9,+8
1,Lauri Markkanen,37:18,8,13,.615,4,9,.444,6,6,1.000,0,7,7,1,2,2,3,3,26,22.1,-1
2,Jordan Clarkson,35:48,9,16,.563,2,5,.400,6,6,1.000,2,2,4,4,2,1,3,1,26,22.5,+14
3,Ochai Agbaji,30:20,6,8,.750,3,5,.600,0,0,,1,5,6,1,1,2,1,3,15,14.9,+3
4,Keyonte George,29:32,2,12,.167,1,6,.167,2,2,1.000,0,3,3,11,0,1,2,1,7,6.3,+1
5,Kelly Olynyk,20:48,2,3,.667,0,0,,2,2,1.000,2,6,8,2,1,1,2,3,6,7.8,+5
6,Talen Horton-Tucker,18:28,4,7,.571,3,5,.600,2,2,1.000,1,2,3,2,1,1,1,2,13,12.3,+5
7,Collin Sexton,17:40,3,8,.375,0,2,.000,4,4,1.000,1,1,2,6,1,0,3,0,10,8.8,+3
8,Simone Fontecchio,12:12,2,3,.667,2,2,1.000,0,0,,1,1,2,1,2,0,1,2,6,6.6,-8
9,Kris Dunn,Did Not Play,,,,,,,,,,,,,,,,,,,,
10,Luka Šamanić,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,Omer Yurtseven,Did Not Play,,,,,,,,,,,,,,,,,,,,
