,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Vince Williams Jr.,33:57,.463,.409,.364,.182,3.9,12.0,8.5,26.2,3.1,0.0,14.4,17.9,114,110,-0.6
1,Santi Aldama,31:44,.545,.545,.545,.000,4.2,12.9,9.1,19.9,0.0,0.0,15.4,17.9,115,117,-1.6
2,John Konchar,30:41,.945,.833,.333,1.333,8.7,20.0,15.1,17.9,1.7,0.0,29.6,9.6,152,110,4.8
3,Luke Kennard,26:48,1.015,1.000,.818,.273,0.0,7.6,4.3,53.0,0.0,0.0,28.9,28.3,142,119,18.4
4,Trey Jemison,18:49,.833,.833,.000,.000,7.1,32.6,21.5,0.0,0.0,6.9,14.3,16.3,134,103,-1.2
5,Jake LaRavia,28:38,.451,.333,.333,.667,18.6,21.4,20.2,16.1,3.7,0.0,16.2,28.3,104,104,-4.6
6,Lamar Stevens,24:11,.488,.500,.250,.250,11.0,16.9,14.3,7.6,0.0,5.4,0.0,24.1,118,112,-3.2
7,GG Jackson II,24:02,.354,.278,.444,.222,5.5,4.2,4.8,5.9,0.0,5.4,16.8,21.6,81,117,-12.4
8,Matthew Hurt,21:10,.357,.357,.857,.000,18.9,9.6,13.7,0.0,2.5,0.0,12.5,16.5,91,112,-8.8
9,Yuta Watanabe,Did Not Dress,,,,,,,,,,,,,,,
10,Ziaire Williams,Did Not Dress,,,,,,,,,,,,,,,
