,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,DAL,91.9,.447,15.5,20.0,.250,94.6
1,MIN,91.9,.644,9.7,29.0,.225,131.6
