,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,PHI,96.4,.521,8.8,26.1,.125,116.1
1,ORL,96.4,.449,15.2,20.0,.266,95.4
