,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,NOP,97.5,.531,13.8,26.2,.338,114.9
1,CHO,97.5,.495,7.3,17.4,.174,109.8
