,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,OKC,103.7,.568,12.7,29.5,.158,118.6
1,TOR,103.7,.599,24.4,13.2,.158,99.3
