,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Julius Randle,43:21,12,22,.545,1,4,.250,2,2,1.000,1,13,14,3,0,0,2,3,27,19.9,+17
1,Jalen Brunson,36:44,10,21,.476,3,6,.500,6,6,1.000,1,3,4,3,1,1,4,0,29,19.7,+1
2,RJ Barrett,30:06,3,10,.300,0,2,.000,6,6,1.000,1,4,5,4,0,1,1,2,12,9.8,-7
3,Donte DiVincenzo,19:14,3,5,.600,2,4,.500,0,0,,0,1,1,3,0,1,1,1,8,7.4,-2
4,Jericho Sims,3:28,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,2,0,-0.8,-2
5,Isaiah Hartenstein,38:51,3,4,.750,0,0,,3,6,.500,7,10,17,2,2,2,1,3,9,16.7,+15
6,Immanuel Quickley,28:46,8,15,.533,3,7,.429,1,1,1.000,0,3,3,2,1,0,1,2,20,14.2,+7
7,Josh Hart,22:23,2,6,.333,0,3,.000,2,2,1.000,0,5,5,2,0,1,4,1,6,1.8,0
8,Quentin Grimes,11:26,1,5,.200,1,4,.250,0,0,,0,0,0,2,1,0,0,0,3,2.3,+4
9,Taj Gibson,5:41,0,0,,0,0,,0,0,,1,2,3,0,0,0,1,2,0,-0.5,-8
10,Ryan Arcidiacono,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,Evan Fournier,Did Not Play,,,,,,,,,,,,,,,,,,,,
12,DaQuan Jeffries,Did Not Play,,,,,,,,,,,,,,,,,,,,
13,Miles McBride,Did Not Play,,,,,,,,,,,,,,,,,,,,
