,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,NYK,101.4,.534,13.3,25.6,.227,112.4
1,LAL,101.4,.490,8.7,18.0,.121,107.5
