,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Anthony Davis,42:48,.678,.588,.059,.588,8.2,32.7,21.4,28.3,3.3,11.0,18.9,25.8,117,93,14.3
1,LeBron James,38:11,.333,.333,.333,.000,0.0,15.7,8.5,41.2,0.0,0.0,10.0,21.9,79,113,-5.6
2,Austin Reaves,36:47,.752,.667,.500,.750,0.0,13.6,7.3,40.4,0.0,0.0,15.8,21.6,133,113,8.1
3,Taurean Prince,28:48,.000,.000,.833,.000,0.0,17.4,9.4,9.5,0.0,0.0,14.3,10.2,16,113,-13.2
4,Cam Reddish,18:40,.000,.000,1.000,.000,0.0,0.0,0.0,7.3,0.0,0.0,80.0,11.2,9,116,-17.7
5,Max Christie,28:22,.543,.500,.750,.167,4.1,14.1,9.5,0.0,0.0,0.0,13.4,22.0,93,113,-4.3
6,Christian Wood,24:13,.574,.500,.200,.300,19.3,16.5,17.8,23.7,0.0,3.9,15.0,23.0,112,110,4.3
7,Jarred Vanderbilt,15:31,.667,.667,.000,.000,0.0,12.9,7.0,0.0,0.0,0.0,40.0,13.5,63,114,-7.8
8,Jalen Hood-Schifino,6:01,.000,.000,.000,.000,19.5,16.6,17.9,0.0,0.0,0.0,0.0,27.9,18,112,-29.3
9,Jaxson Hayes,0:39,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,116,-7.1
10,Rui Hachimura,Did Not Dress,,,,,,,,,,,,,,,
11,D'Angelo Russell,Did Not Dress,,,,,,,,,,,,,,,
