,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,MIA,101.0,.527,7.4,14.6,.129,108.9
1,LAL,101.0,.446,18.3,22.0,.265,95.0
