,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Shai Gilgeous-Alexander,37:53,.671,.571,.143,.952,3.1,13.3,9.1,20.2,2.6,6.7,14.4,41.3,121,105,10.9
1,Jalen Williams,35:42,.500,.500,.182,.000,0.0,14.2,8.2,16.7,1.4,0.0,15.4,16.4,95,109,-3.4
2,Chet Holmgren,34:06,.644,.667,.556,.667,10.3,14.8,12.9,8.8,2.9,7.4,0.0,15.4,142,103,7.6
3,Luguentz Dort,30:26,.705,.682,.545,.364,0.0,5.5,3.2,10.7,3.2,0.0,0.0,18.9,143,111,7.8
4,Josh Giddey,21:16,.286,.286,.571,.000,0.0,15.8,9.2,19.6,2.3,11.9,36.4,23.3,50,101,-12.2
5,Isaiah Joe,19:58,.714,.714,.714,.000,0.0,16.9,9.8,8.2,4.9,0.0,12.5,18.0,119,98,5.2
6,Aaron Wiggins,18:41,.788,.750,.250,.250,6.3,13.5,10.5,8.2,0.0,6.8,0.0,10.7,168,111,4.5
7,Cason Wallace,18:24,.300,.300,.400,.000,0.0,9.2,5.3,14.3,2.6,6.9,0.0,12.2,81,108,0.4
8,Jaylin Williams,16:12,.667,.667,.333,.000,0.0,5.2,3.0,17.9,0.0,0.0,25.0,11.1,111,119,-4.4
9,Kenrich Williams,6:29,.000,.000,.500,.000,18.1,13.0,15.1,0.0,0.0,0.0,0.0,13.9,43,113,-18.5
10,Mike Muscala,0:51,,,,,0.0,99.1,57.6,0.0,0.0,0.0,,0.0,0,49,5.0
11,Bismack Biyombo,Did Not Play,,,,,,,,,,,,,,,
12,Lindy Waters III,Did Not Play,,,,,,,,,,,,,,,
