,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,James Wiseman,40:08,.523,.471,.000,.412,13.5,32.1,21.6,4.5,2.4,2.1,4.7,22.0,114,117,-0.1
1,Chimezie Metu,33:26,.500,.500,.444,.000,2.7,10.5,6.1,0.0,2.9,0.0,40.0,18.8,59,123,-12.7
2,Marcus Sasser,31:13,.594,.538,.308,.231,2.9,7.5,4.9,40.2,0.0,2.7,17.3,23.2,113,129,1.4
3,Jaden Ivey,27:04,.468,.423,.462,.154,0.0,4.3,1.9,13.1,0.0,0.0,12.6,24.5,88,132,-8.6
4,Troy Brown Jr.,11:10,.000,.000,.000,.000,0.0,31.5,13.7,11.9,4.3,7.5,0.0,11.2,18,109,-4.8
5,Jared Rhoden,31:51,.667,.667,.667,.000,0.0,14.7,6.4,11.2,0.0,0.0,0.0,15.8,137,128,0.6
6,Malachi Flynn,20:21,.250,.250,.500,.000,0.0,5.8,2.5,22.6,2.4,0.0,11.1,18.5,62,126,-11.8
7,Evan Fournier,16:42,.355,.375,.375,.125,0.0,7.0,3.1,10.5,2.9,0.0,0.0,21.1,79,124,-8.6
8,Buddy Boeheim,12:07,.357,.000,1.000,2.500,14.9,0.0,8.4,0.0,0.0,0.0,0.0,14.5,100,132,-11.0
9,Jaylen Nowell,8:06,.410,.250,.500,.500,0.0,28.9,12.6,0.0,0.0,0.0,17.0,30.4,73,125,-14.7
10,Taj Gibson,7:52,.333,.333,.000,.000,11.5,14.9,13.0,0.0,0.0,0.0,0.0,15.9,85,129,-10.9
11,Cade Cunningham,Did Not Play,,,,,,,,,,,,,,,
12,Jalen Duren,Did Not Play,,,,,,,,,,,,,,,
13,Stanley Umude,Did Not Play,,,,,,,,,,,,,,,
