,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,DET,99.0,.435,12.2,20.8,.163,96.0
1,SAS,99.0,.621,11.8,29.3,.110,124.2
