,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,HOU,95.5,.538,7.4,23.8,.185,121.5
1,POR,95.5,.453,6.1,29.6,.221,112.1
