,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,PHO,99.8,.570,10.4,30.2,.226,127.3
1,LAL,99.8,.581,16.5,17.5,.200,109.3
