,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,BOS,98.5,.454,13.2,10.3,.355,97.4
1,ORL,98.5,.571,16.0,32.5,.188,114.7
