,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Malik Beasley,26:11,.500,.500,1.000,.000,0.0,16.3,8.3,17.3,1.9,0.0,0.0,10.4,131,91,1.3
1,Damian Lillard,24:50,.751,.714,.643,.214,0.0,38.7,19.8,44.3,0.0,0.0,16.4,33.4,135,91,10.6
2,Giannis Antetokounmpo,24:15,.726,.654,.077,.615,13.8,22.0,18.0,6.6,0.0,0.0,5.7,32.7,148,94,8.4
3,Brook Lopez,23:21,.000,.000,1.000,.000,0.0,4.6,2.3,4.5,4.4,10.0,0.0,3.9,39,80,-0.6
4,Jae Crowder,23:08,1.000,1.000,.600,.000,9.7,23.1,16.5,11.0,0.0,0.0,0.0,9.8,204,94,9.6
5,Pat Connaughton,26:26,.500,.500,.556,.000,0.0,12.1,6.2,23.4,5.8,0.0,10.0,17.1,114,83,4.7
6,Bobby Portis,20:24,.639,.625,.250,.063,16.4,26.1,21.4,28.4,0.0,0.0,5.7,38.7,132,93,8.3
7,Patrick Beverley,15:32,.438,.438,.250,.000,7.2,13.7,10.5,25.2,3.3,7.5,0.0,23.3,117,83,5.1
8,Danilo Gallinari,15:10,.694,.500,.250,1.000,7.4,7.0,7.2,0.0,0.0,0.0,14.8,20.2,130,97,-4.9
9,A.J. Green,12:57,.800,.800,.800,.000,0.0,8.2,4.2,0.0,0.0,0.0,0.0,17.5,150,97,4.8
10,Thanasis Antetokounmpo,12:00,.000,.000,.000,1.000,9.3,0.0,4.5,8.7,0.0,0.0,25.8,14.7,39,99,-19.3
11,MarJon Beauchamp,9:20,1.167,1.167,.333,.000,0.0,34.3,17.5,16.8,0.0,0.0,0.0,14.6,234,92,19.5
12,Chris Livingston,6:26,.000,.000,1.000,.000,0.0,16.6,8.5,16.2,0.0,0.0,33.3,21.1,25,95,-33.1
