,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Miles Bridges,36:52,6,15,.400,2,9,.222,3,3,1.000,0,3,3,0,2,0,3,3,17,7.6,-48
1,Brandon Miller,32:43,6,14,.429,2,7,.286,0,0,,0,2,2,2,1,0,1,0,14,8.6,-32
2,Tre Mann,32:42,6,12,.500,2,5,.400,2,5,.400,0,4,4,3,2,0,2,1,16,11.7,-8
3,Cody Martin,22:12,1,7,.143,0,3,.000,0,0,,0,6,6,7,0,0,1,2,2,2.4,-23
4,Nick Richards,20:20,3,7,.429,0,0,,0,0,,3,4,7,0,1,0,1,4,6,4.0,-16
5,Grant Williams,27:32,2,7,.286,0,3,.000,0,0,,2,5,7,2,0,0,1,3,4,2.0,-31
6,Seth Curry,19:50,1,6,.167,1,3,.333,5,5,1.000,0,4,4,4,0,1,1,1,8,7.5,-20
7,Vasilije Micić,16:32,1,4,.250,0,2,.000,0,0,,0,0,0,3,0,0,2,1,2,-0.7,-31
8,Dāvis Bertāns,15:11,4,8,.500,4,8,.500,0,0,,0,0,0,0,0,0,0,1,12,7.6,-9
9,JT Thor,6:26,0,1,.000,0,0,,0,0,,0,1,1,1,0,1,1,0,0,0.0,+10
10,Bryce McGowens,4:50,0,0,,0,0,,4,4,1.000,0,2,2,2,0,0,0,0,4,6.0,+9
11,Marques Bolden,4:50,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3,+9
