,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,LAC,100.8,.512,14.1,24.4,.259,108.2
1,SAS,100.8,.445,11.4,20.4,.231,101.2
