,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,BRK,92.3,.545,6.6,22.2,.213,125.7
1,PHO,92.3,.530,11.1,35.0,.274,121.4
