,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,CHI,98.8,.594,8.3,16.7,.167,123.5
1,SAS,98.8,.505,7.1,23.1,.211,117.5
