,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,CHI,96.1,.559,4.5,24.4,.215,129.0
1,MIA,96.1,.556,9.5,20.0,.338,120.7
