,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,PHI,92.5,.532,8.1,33.3,.149,123.2
1,CLE,92.5,.646,12.9,16.1,.134,126.4
