,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,MEM,100.2,.677,15.8,18.2,.195,126.7
1,LAL,100.2,.553,11.8,17.4,.224,112.8
