,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,MIN,92.7,.537,8.0,17.0,.189,117.2
1,BOS,92.7,.539,7.2,15.2,.333,124.0
