,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,ATL,93.9,.563,12.6,36.1,.207,123.5
1,NYK,93.9,.465,9.6,30.9,.081,106.5
