,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,CJ McCollum,36:40,.639,.639,.500,.000,0.0,5.8,3.0,31.4,1.4,0.0,10.0,25.0,119,110,4.6
1,Zion Williamson,36:29,.893,.929,.000,1.000,3.1,17.5,10.6,33.0,2.7,0.0,16.6,30.4,151,103,14.9
2,Herbert Jones,35:25,.717,.750,.750,.500,0.0,3.0,1.6,7.1,5.6,3.6,17.0,7.6,118,99,2.5
3,Trey Murphy III,31:45,.258,.083,.750,.667,0.0,26.9,13.9,7.7,1.6,15.9,6.1,23.9,60,95,-8.6
4,Jonas Valančiūnas,19:51,.574,.600,.100,.300,5.8,26.9,16.7,0.0,0.0,6.4,8.1,28.5,101,103,-7.8
5,Larry Nance Jr.,26:45,.922,1.000,.000,.500,0.0,12.0,6.2,10.6,0.0,0.0,0.0,8.4,189,111,0.0
6,Naji Marshall,24:06,.700,.700,.700,.000,9.5,26.6,18.3,19.2,0.0,0.0,9.1,20.9,131,106,6.3
7,Jose Alvarado,21:27,.291,.167,.500,.333,10.7,14.9,12.9,17.3,0.0,5.9,0.0,14.7,99,107,-5.8
8,Jordan Hawkins,6:08,.000,.000,1.000,.000,0.0,17.4,9.0,38.2,0.0,0.0,0.0,15.0,56,109,-11.5
9,Jeremiah Robinson-Earl,1:24,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.8,0,113,-52.9
