,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,NOP,97.0,.574,9.6,14.3,.259,117.6
1,DET,97.0,.475,14.7,22.2,.329,104.2
