,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Jaren Jackson Jr.,37:58,.602,.543,.435,.435,9.9,29.9,18.5,5.7,4.0,2.9,6.8,32.1,124,108,10.3
1,Ziaire Williams,35:41,.538,.500,.429,.143,7.9,17.7,12.1,9.6,0.0,0.0,6.3,18.4,119,122,-1.5
2,Santi Aldama,35:36,.423,.423,.231,.000,2.6,14.2,7.6,4.6,2.8,6.1,13.3,17.5,83,111,-4.4
3,Jordan Goodwin,31:24,.282,.188,.375,.250,9.0,20.1,13.7,35.5,3.2,0.0,18.4,14.4,94,114,0.6
4,Vince Williams Jr.,30:56,.346,.300,.333,.133,6.1,16.3,10.5,31.3,1.6,3.5,15.9,25.3,84,115,-4.7
5,GG Jackson II,26:50,.888,.857,.571,.286,7.0,4.7,6.0,0.0,0.0,0.0,20.2,15.3,135,123,0.8
6,Jake LaRavia,18:53,.512,.375,1.000,.500,5.0,26.8,14.3,15.2,0.0,0.0,0.0,10.7,139,121,-0.9
7,Lamar Stevens,9:37,.333,.333,.167,.000,9.8,0.0,5.6,0.0,0.0,11.3,14.3,30.2,68,114,-22.6
8,Yuta Watanabe,7:24,.000,.000,1.000,.000,0.0,17.1,7.3,36.0,0.0,0.0,0.0,5.6,90,122,-5.0
9,Derrick Rose,5:41,.500,.500,.000,.000,0.0,0.0,0.0,30.7,0.0,0.0,33.3,21.9,78,124,-11.3
10,Matthew Hurt,Did Not Play,,,,,,,,,,,,,,,
11,John Konchar,Did Not Dress,,,,,,,,,,,,,,,
