,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Kyrie Irving,37:04,10,15,.667,5,8,.625,0,0,,0,3,3,4,2,0,1,2,25,22.4,+11
1,Luka Dončić,35:59,9,23,.391,4,15,.267,7,8,.875,1,8,9,9,0,0,3,4,29,20.9,+7
2,P.J. Washington,34:43,5,11,.455,2,6,.333,0,1,.000,1,5,6,2,2,1,1,1,12,10.8,+10
3,Derrick Jones Jr.,25:46,5,12,.417,1,5,.200,1,2,.500,2,0,2,0,2,2,0,3,12,8.8,-1
4,Daniel Gafford,25:43,6,6,1.000,0,0,,0,0,,0,5,5,3,1,3,0,0,12,16.9,+2
5,Maxi Kleber,20:20,1,1,1.000,0,0,,2,2,1.000,1,1,2,1,0,2,0,0,4,6.8,+13
6,Dante Exum,18:34,1,2,.500,1,1,1.000,0,0,,1,2,3,2,0,0,0,0,3,4.7,+10
7,Tim Hardaway Jr.,18:21,2,8,.250,1,6,.167,0,0,,1,1,2,1,0,0,1,0,5,0.9,+16
8,Josh Green,13:45,1,5,.200,1,3,.333,0,0,,1,3,4,2,1,0,0,2,3,3.1,+7
9,Olivier-Maxence Prosper,1:57,2,2,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,4,3.4,+4
10,Brandon Williams,1:57,1,1,1.000,0,0,,0,0,,0,0,0,1,0,0,0,0,2,2.4,+4
11,Jaden Hardy,1:57,0,1,.000,0,0,,0,0,,0,1,1,1,0,0,1,1,0,-1.1,+4
12,A.J. Lawson,1:57,0,0,,0,0,,0,0,,0,2,2,1,0,0,0,0,0,1.3,+4
13,Markieff Morris,1:57,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+4
14,Dwight Powell,Did Not Play,,,,,,,,,,,,,,,,,,,,
