,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,DAL,88.5,.580,7.0,19.0,.115,125.4
1,MIA,88.5,.488,14.7,27.9,.160,103.9
