,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,ORL,94.1,.617,14.3,25.7,.235,126.5
1,WAS,94.1,.523,8.5,21.4,.193,115.8
