,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,ATL,94.8,.511,12.7,26.0,.136,107.6
1,POR,94.8,.524,16.3,32.4,.244,111.8
