,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Jalen Williams,34:49,12,18,.667,3,6,.500,6,7,.857,0,2,2,3,1,0,3,3,33,24.3,+2
1,Shai Gilgeous-Alexander,34:17,11,24,.458,1,1,1.000,9,10,.900,0,3,3,5,2,1,1,5,32,23.3,0
2,Chet Holmgren,31:46,4,8,.500,1,3,.333,4,4,1.000,2,7,9,1,1,5,1,5,13,14.7,+15
3,Luguentz Dort,30:38,3,5,.600,2,4,.500,0,0,,0,4,4,4,2,0,1,1,8,10.3,+1
4,Josh Giddey,27:02,5,8,.625,0,3,.000,0,0,,1,4,5,5,0,0,1,1,10,10.4,0
5,Jaylin Williams,16:14,2,3,.667,2,3,.667,0,0,,0,1,1,2,0,0,0,1,6,6.0,-1
6,Cason Wallace,15:59,3,5,.600,2,4,.500,0,0,,0,2,2,1,0,1,0,0,8,7.7,+16
7,Aaron Wiggins,14:59,2,4,.500,1,2,.500,0,0,,0,1,1,0,1,1,1,1,5,3.6,+14
8,Isaiah Joe,13:26,4,6,.667,1,3,.333,1,1,1.000,0,1,1,1,0,0,2,2,10,5.6,+10
9,Kenrich Williams,9:50,0,1,.000,0,1,.000,0,0,,0,2,2,2,0,0,0,0,0,1.3,+7
10,Ousmane Dieng,9:11,0,2,.000,0,2,.000,2,2,1.000,1,0,1,4,1,0,1,1,2,3.7,+8
11,Lindy Waters III,1:46,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,0,0,1.0,-2
12,Aleksej Pokusevski,Did Not Play,,,,,,,,,,,,,,,,,,,,
